Season,Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
2024,"Aaron Judge","NYY",158,704,58,122,144,10,0.188920454,0.242897727,0.379248659,0.367469879,0.322003577,0.458036984,0.701252236,0.4757340011100992,,218.42537975678286,-0.4379791393876076,94.95645859745338,-9.876294136047363,11.210629612100638,"Aaron Judge",15640,592450
2022,"Aaron Judge","NYY",157,696,62,133,131,16,0.159482758,0.251436781,0.375438597,0.340236686,0.310526315,0.424855491,0.685964912,0.45819641417238366,,206.15483678377262,1.043906953651458,84.18512249830577,-0.8965950012207031,11.056256292065035,"Aaron Judge",15640,592450
2024,"Bobby Witt Jr.","KCR",161,709,32,125,109,31,0.080394922,0.149506346,0.256289308,0.35375494,0.331761006,0.389280677,0.588050314,0.40973835374627793,,167.54034664406979,4.527373559772968,59.319118033786154,17.52898120880127,10.377654693089845,"Bobby Witt Jr.",25764,677951
2018,"Mookie Betts","BOS",136,614,32,129,80,30,0.131921824,0.148208469,0.294230769,0.368159203,0.346153846,0.438110749,0.640384615,0.44889713366432943,,184.99697360216607,7.744160819565877,70.13279651278073,7.678321361541748,10.165949574751025,"Mookie Betts",13611,605141
2018,"Mike Trout","LAA",140,608,39,101,79,24,0.200657894,0.203947368,0.316348196,0.346153846,0.31210191,0.459637561,0.628450106,0.44656093495408283,,188.3163034838783,3.8059041660744697,67.99749184773692,3.103730171918869,9.45416754869534,"Mike Trout",10155,545361
2024,"Shohei Ohtani","LAD",159,731,54,134,130,59,0.110807113,0.221614227,0.336477988,0.336470588,0.309748427,0.39010989,0.646226415,0.43054929176412915,,181.15414439501438,9.750306464731693,80.69000926878677,-17.17592430114746,9.073683448972325,"Shohei Ohtani",19755,660271
2023,"Ronald Acuña Jr.","ATL",159,735,41,149,106,73,0.108843537,0.114285714,0.258164853,0.3378119,0.337480559,0.41632653,0.595645412,0.4275971621763511,,170.99252674776318,8.840988846030086,73.48353150702842,-7.534516096115112,9.066503768359556,"Ronald Acuna Jr.",18401,660670
2019,"Alex Bregman","HOU",156,690,41,122,112,5,0.172463768,0.120289855,0.296028881,0.280821917,0.29602888,0.423188405,0.592057761,0.4184302281328412,,167.2945410107893,-1.1430388074368238,58.20315968314454,2.5402694940567017,8.324763458778774,"Alex Bregman",17678,608324
2024,"Juan Soto","NYY",157,713,41,128,109,7,0.180925666,0.16690042,0.28125,0.297619047,0.288194444,0.419354838,0.569444444,0.4205848819428188,,179.6323630976572,-3.8247615471482277,61.14103098514664,-6.089182019233704,8.140358720282777,"Juan Soto",20123,665742
2024,"Gunnar Henderson","BAL",159,719,37,118,92,21,0.108484005,0.221140472,0.247619048,0.319634703,0.28095238,0.364394993,0.528571428,0.38146476194387025,,154.74504761804945,3.965942233800888,49.00396702307027,4.714044570922852,8.023259928795275,"Gunnar Henderson",26289,683002
2018,"Alex Bregman","HOU",157,705,31,105,103,10,0.136170212,0.120567375,0.245791245,0.288981288,0.286195286,0.394326241,0.531986531,0.3956216221852798,,156.85365787601754,3.4491886345203966,51.36525786461907,1.2557048797607422,7.892446577869795,"Alex Bregman",17678,608324
2019,"Cody Bellinger","LAD",156,660,47,121,115,15,0.143939393,0.163636363,0.32437276,0.302211302,0.304659498,0.406060606,0.629032258,0.4149256520241452,,160.62181817164873,1.4538522688671947,54.24225929953494,5.5428338050842285,7.850459393401321,"Cody Bellinger",15998,641355
2023,"Freddie Freeman","LAD",161,730,29,131,102,23,0.098630136,0.165753424,0.235478807,0.369918699,0.331240188,0.409589041,0.566718995,0.4105788874426924,,162.49068474850915,4.465979524422437,60.98005164784215,-7.357481479644775,7.820401083895905,"Freddie Freeman",5361,518692
2018,"Francisco Lindor","CLE",158,745,38,129,92,25,0.093959731,0.143624161,0.242057489,0.279383429,0.276853252,0.351752021,0.518910741,0.3683644672640327,,131.52387068417264,1.4563149558380246,29.53194202538735,20.753373622894287,7.79248054809197,"Francisco Lindor",12916,596019
2019,"Mike Trout","LAA",134,600,45,110,104,11,0.183333333,0.2,0.35319149,0.297734627,0.291489361,0.438333333,0.644680851,0.4364301597909309,,176.56422379657047,2.5658523878082633,61.279777307940314,-2.9664361476898193,7.772444297520904,"Mike Trout",10155,545361
2024,"Francisco Lindor","NYM",152,689,33,107,91,29,0.081277213,0.184325108,0.226537217,0.295010845,0.273462783,0.343976777,0.5,0.36288581496572286,,137.42724248761272,3.9974904507398605,34.83422180214676,17.421959400177002,7.766544138847506,"Francisco Lindor",12916,596019
2023,"Mookie Betts","LAD",152,693,39,126,107,14,0.138528138,0.154401154,0.272260274,0.316027088,0.306506849,0.408369408,0.578767123,0.4164887061153633,,166.45253366277686,0.6934143491089344,57.7444111179739,-4.089083433151245,7.698308928490497,"Mookie Betts",13611,605141
2018,"Christian Yelich","MIL",147,651,36,118,110,22,0.104454685,0.207373271,0.271777003,0.372839506,0.325783972,0.402457757,0.597560975,0.4219775666441131,,167.08411105734618,6.343150126049295,59.66316741946413,-4.948510825634003,7.684291210538883,"Christian Yelich",11477,592885
2018,"José Ramírez","CLE",157,698,39,110,105,34,0.151862464,0.11461318,0.282006921,0.251612903,0.269896193,0.386819484,0.551903114,0.39148628310263595,,147.3023009774801,6.129445840138942,45.59982921513228,4.587035655975342,7.617300885499599,"Jose Ramirez",13510,608070
2022,"Nolan Arenado","STL",148,620,30,73,103,5,0.083870967,0.116129032,0.240574506,0.289760348,0.292639138,0.358064516,0.533213644,0.38100475536559736,,149.23873319731655,0.07027860824018717,35.53895045971729,11.806016430258751,7.210501364977243,"Nolan Arenado",9777,571448
2022,"Manny Machado","SDP",150,644,32,100,102,9,0.097826086,0.206521739,0.233564014,0.337349397,0.297577854,0.366459627,0.531141868,0.38163479654946914,,151.89197100623315,-0.36237174458801746,38.4644998958933,7.2359989285469055,7.124526664230881,"Manny Machado",11493,592518
2022,"Jose Altuve","HOU",141,604,28,103,57,18,0.109271523,0.144039735,0.233396585,0.314769975,0.299810246,0.387417218,0.533206831,0.3968867239761986,,164.41354359861333,0.35697353119030595,44.13754978210227,2.0245167911052704,6.852601033993838,"Jose Altuve",5417,514888
2022,"Paul Goldschmidt","STL",151,651,35,106,115,7,0.121351766,0.216589861,0.260249554,0.367609254,0.317290552,0.403697996,0.577540106,0.4193155593526216,,175.43467587848605,0.9349326160736382,57.99054657645655,-15.330943822860718,6.830527771720041,"Paul Goldschmidt",9218,502671
2021,"Fernando Tatis Jr.","SDP",130,546,42,99,97,25,0.113553113,0.28021978,0.328451883,0.324041811,0.282426778,0.364468864,0.610878661,0.40267823228129634,,157.6987803343458,5.671039568260312,45.7767782317989,3.774829223752022,6.805563216845673,"Fernando Tatis Jr.",19709,665487
2022,"Freddie Freeman","LAD",159,708,21,117,100,13,0.118644067,0.144067796,0.18627451,0.358870967,0.325163398,0.406779661,0.511437908,0.3925452781305916,,157.36182044310345,1.6729970490559936,48.857843841946,-8.532934188842773,6.791278592612047,"Freddie Freeman",5361,518692
2021,"Juan Soto","WSN",151,654,29,111,95,9,0.221712538,0.142201834,0.221115538,0.332467532,0.312749003,0.464831804,0.533864541,0.42023942209839255,,163.69397404985946,-3.145154946949333,49.88505406672424,-4.118958234786987,6.789285124129448,"Juan Soto",20123,665742
2019,"Anthony Rendon","WSN",146,646,34,117,126,5,0.123839009,0.133126934,0.278899082,0.322580645,0.319266055,0.411764705,0.598165137,0.4126485417068565,,154.77797651899814,-0.7928446670994163,45.895036742508026,3.2141193151474,6.770179236389001,"Anthony Rendon",12861,543685
2024,"Jarren Duran","BOS",160,735,21,111,75,34,0.073469387,0.217687074,0.207153502,0.344827586,0.284649776,0.341961852,0.491803278,0.3568673902286514,,129.02292667113866,8.364949248731136,32.7730592004383,7.921176195144653,6.7332789694996205,"Jarren Duran",24617,680776
2022,"J.T. Realmuto","PHI",139,562,22,75,84,21,0.072953736,0.211743772,0.202380953,0.317934782,0.27579365,0.34163701,0.478174603,0.3539975367340387,,128.70202522484274,3.479785297997296,22.220891563588896,21.836897373199463,6.655862509708666,"J.T. Realmuto",11739,592663
2021,"Bryce Harper","PHI",141,599,35,101,84,13,0.166944908,0.223706176,0.305327869,0.359133126,0.309426229,0.42881072,0.614754098,0.4308981269751364,,170.48425745080436,-0.2648649150505662,53.483616095301656,-7.290222644805908,6.647110866939391,"Bryce Harper",11579,547180
2022,"Dansby Swanson","ATL",162,696,25,99,96,18,0.070402298,0.261494252,0.1703125,0.347826086,0.2765625,0.329022988,0.446875,0.3374367519870572,,116.77114989445319,3.706392382737249,17.268227062796853,21.987932205200195,6.635719456252686,"Dansby Swanson",18314,621020
2019,"Christian Yelich","MIL",130,580,44,100,97,30,0.137931034,0.203448275,0.341513293,0.354545454,0.329243353,0.429310344,0.670756646,0.44159413070966164,,174.11236108167284,7.152056914754212,63.86527698740747,-14.804332256317139,6.561129723337185,"Christian Yelich",11477,592885
2023,"Matt Olson","ATL",162,720,54,127,139,1,0.144444444,0.231944444,0.320723685,0.301790281,0.282894736,0.388888888,0.603618421,0.4127573844756973,,161.0441746192641,0.20806746743619442,54.65772848036956,-13.44566535949707,6.54897560774715,"Matt Olson",14344,621566
2023,"Shohei Ohtani","LAA",135,599,44,102,95,20,0.151919866,0.238731218,0.350100604,0.341853035,0.303822937,0.412457912,0.653923541,0.43348226798974615,,179.4532030886358,2.4923177706077695,59.5180421637746,-14.475308418273926,6.543361190145411,"Shohei Ohtani",19755,660271
2019,"Marcus Semien","OAK",162,747,33,123,92,10,0.116465863,0.136546184,0.237442923,0.294455066,0.284627092,0.369477911,0.522070015,0.3725865506485805,,137.67703677456774,-0.08083029184490442,35.89089926254226,3.8912835121154785,6.489162152113555,"Marcus Semien",12533,543760
2024,"José Ramírez","CLE",158,682,39,114,118,41,0.079178885,0.120234604,0.258064516,0.265346534,0.279032258,0.334801762,0.537096774,0.3642762730118049,,141.27336308298348,6.306069985032082,38.5137794567506,1.3195178508758545,6.461893920474574,"Jose Ramirez",13510,608070
2019,"Rafael Devers","BOS",156,702,32,129,115,8,0.068376068,0.169515669,0.244204019,0.339357429,0.310664605,0.360912981,0.554868624,0.3769256896003866,,132.32607459015875,-1.7044301964342594,27.299313695043658,13.749701499938965,6.454061613940829,"Rafael Devers",17350,646240
2021,"José Ramírez","CLE",152,636,36,111,103,27,0.113207547,0.136792452,0.271739131,0.255760368,0.266304347,0.355345911,0.538043478,0.37188066832554606,,139.77967140015403,5.67344031133689,36.64908568506166,5.728841312229633,6.43413732302453,"Jose Ramirez",13510,608070
2024,"Elly De La Cruz","CIN",160,696,25,105,76,67,0.099137931,0.31321839,0.21197411,0.359042553,0.258899676,0.338616714,0.470873786,0.34864824028373453,,117.85621503824532,7.479994058609009,22.341401171375864,16.737037181854248,6.429651537864672,"Elly De La Cruz",26668,682829
2022,"Trea Turner","LAD",160,708,21,101,100,27,0.063559322,0.185028248,0.168711656,0.341897233,0.297546012,0.342776203,0.466257668,0.3496184023559516,,128.0095265665505,6.57000943319872,29.61016418377838,6.760659158229828,6.376113910193483,"Trea Turner",16252,607208
2018,"Matt Chapman","OAK",145,616,24,100,68,1,0.094155844,0.237012987,0.23034735,0.33773087,0.277879341,0.35551948,0.508226691,0.3692072153865517,,139.03080263514292,4.020974199520424,32.76329612888644,8.152940034866333,6.375037039633076,"Matt Chapman",16505,656305
2022,"Francisco Lindor","NYM",161,706,26,98,107,16,0.083569405,0.188385269,0.17936508,0.30125523,0.269841269,0.338526912,0.449206349,0.34181135130876844,,124.49756976678198,1.1977278687991202,21.292082848107224,14.925184726715088,6.352767074297987,"Francisco Lindor",12916,596019
2022,"Yordan Alvarez","HOU",135,561,37,95,97,1,0.139037433,0.188948306,0.306382979,0.320359281,0.306382978,0.406417112,0.612765957,0.4265703602113586,,185.3695676784142,-1.9484000098891556,51.94471501188306,-9.186248421669006,6.352441816611131,"Yordan Alvarez",19556,670541
2019,"Ketel Marte","ARI",144,628,32,97,92,10,0.084394904,0.136942675,0.263620387,0.342163355,0.328646748,0.388535031,0.592267135,0.40473624273610953,,149.85578505795033,3.8238125341013074,45.13244964460327,0.060265541076660156,6.334047779903119,"Ketel Marte",13613,606466
2021,"Vladimir Guerrero Jr.","TOR",161,698,48,123,111,4,0.123209169,0.157593123,0.289735099,0.3125,0.311258278,0.401146131,0.600993377,0.4190476244334374,,165.70161871862166,-1.3648429445456713,54.78306107686764,-15.653825759887695,6.321345475271732,"Vladimir Guerrero Jr.",19611,665489
2021,"Carlos Correa","HOU",148,640,26,104,92,0,0.1171875,0.18125,0.205405405,0.307875894,0.279279279,0.365625,0.484684684,0.36358570921757377,,132.95456314337574,-1.1641905780415982,24.658268003231907,16.19843053817749,6.2953357799315794,"Carlos Correa",14162,621043
2023,"Corey Seager","TEX",119,536,33,88,96,2,0.09141791,0.164179104,0.295597484,0.339779005,0.327044025,0.389925373,0.622641509,0.4185934797410042,,170.91323881977186,-2.7962705749087036,42.747049725976936,1.9544835090637207,6.293537568908063,"Corey Seager",13624,608369
2021,"Bryan Reynolds","PIT",159,646,24,93,90,5,0.116099071,0.184210526,0.220035778,0.345238095,0.302325581,0.390092879,0.522361359,0.3850083169607764,,139.8216033903613,0.45121363177895546,33.200248418019164,7.843047380447388,6.288792649464728,"Bryan Reynolds",19326,668804
2024,"Ketel Marte","ARI",136,583,36,93,95,7,0.111492281,0.181818181,0.267857143,0.299191374,0.291666666,0.372212692,0.559523809,0.3909995480337077,,151.20131715041614,0.9218361601233482,36.61713091071001,4.777853846549988,6.280263754420148,"Ketel Marte",13613,606466
2023,"Marcus Semien","TEX",162,753,29,122,100,14,0.095617529,0.146082337,0.201492538,0.291044776,0.276119402,0.348404255,0.47761194,0.35423160789809754,,126.30261466507851,1.3031869884580374,25.034757340498484,11.93205451965332,6.265561445030318,"Marcus Semien",12533,543760
2021,"Brandon Crawford","SFG",138,549,24,79,90,11,0.102003642,0.19125683,0.223602485,0.334261838,0.298136645,0.373406193,0.52173913,0.37713274529845237,,139.67776093736074,-1.6118630203418434,26.11921449476861,17.46728515625,6.217502277953924,"Brandon Crawford",5343,543063
2019,"Nolan Arenado","COL",155,662,41,102,118,3,0.093655589,0.140483383,0.268707483,0.311688311,0.31462585,0.379154078,0.583333333,0.3915574364764716,,129.53253837633753,-1.0454766545444727,24.748863935625415,17.182469367980957,6.122557031850931,"Nolan Arenado",9777,571448
2022,"Andrés Giménez","CLE",146,557,17,66,69,20,0.061041292,0.201077199,0.16904277,0.353424657,0.297352342,0.370705244,0.466395112,0.36407862888659287,,140.95169372278434,3.9086554027162492,29.57679584314454,11.103873252868652,6.120997510927496,"Andres Gimenez",19950,665926
2022,"Mookie Betts","LAD",142,639,35,117,82,12,0.086071987,0.162754303,0.263986014,0.272311212,0.269230769,0.339593114,0.533216783,0.3733934800203231,,144.26631334521406,2.0799993476830423,34.94401115252092,1.3348641395568848,6.117230360969682,"Mookie Betts",13611,605141
2019,"George Springer","HOU",122,556,39,96,96,6,0.120503597,0.20323741,0.298538622,0.305135951,0.292275574,0.383093525,0.590814196,0.40047988784205807,,155.15424580794243,2.237445732578635,41.43127718260846,1.244713306427002,6.098993035875397,"George Springer",12856,543807
2019,"Francisco Lindor","CLE",143,654,32,101,74,22,0.070336391,0.149847094,0.234113712,0.29113924,0.284280936,0.335375191,0.518394648,0.34933322362648034,,117.93282604692672,0.5232985988259315,15.512913061131822,23.245182514190674,6.062861662288853,"Francisco Lindor",12916,596019
2019,"Trevor Story","COL",145,656,35,111,85,23,0.088414634,0.265243902,0.260204081,0.361256544,0.294217687,0.362804878,0.554421768,0.380253602455302,,122.12659054944977,2.333135202527046,21.483806508455523,19.70022201538086,6.031394204228218,"Trevor Story",12564,596115
2023,"Juan Soto","SDP",162,708,35,97,109,12,0.186440677,0.182203389,0.24471831,0.29584352,0.274647887,0.410183875,0.519366197,0.39487367174748716,,153.95128280513023,-0.8815935519523919,46.43936039060624,-10.013242721557617,6.031076222967053,"Juan Soto",20123,665742
2018,"Lorenzo Cain","MIL",141,620,10,90,38,30,0.114516129,0.151612903,0.109461967,0.356979405,0.307977736,0.39516129,0.417439703,0.35886038899999445,,124.91121168917351,3.1867144817952067,22.043869251931387,17.31163454055786,6.0055155125091435,"Lorenzo Cain",9077,456715
2022,"Xander Bogaerts","BOS",150,631,15,84,73,8,0.090332805,0.187004754,0.149012567,0.361948955,0.307001795,0.37717908,0.456014362,0.36310586375917275,,133.26878273125635,3.219509046059102,26.84243089618317,10.285637855529785,5.993725213681531,"Xander Bogaerts",12161,593428
2022,"Mike Trout","LAA",119,499,40,85,80,1,0.108216432,0.278557114,0.347031964,0.323076923,0.283105022,0.368737474,0.630136986,0.4177913187477594,,175.87476170926516,0.008292262442409992,42.61374935041281,-1.3226863145828247,5.992481337296901,"Mike Trout",10155,545361
2021,"Cedric Mullins","BAL",159,675,30,91,59,30,0.087407407,0.185185185,0.227574751,0.32150776,0.290697674,0.359583952,0.518272425,0.3716875475734027,,135.59351174497044,2.488461150089279,31.903990499948513,4.704963445663452,5.989617845396523,"Cedric Mullins",17929,656775
2019,"Xander Bogaerts","BOS",155,698,33,110,117,4,0.108882521,0.1747851,0.245928338,0.337634408,0.309446254,0.383954154,0.555374592,0.3895118071258753,,140.8384024759768,0.26689491141587496,36.69932551233729,-0.3706998825073242,5.981523512361228,"Xander Bogaerts",12161,593428
2022,"José Ramírez","CLE",157,685,29,90,126,20,0.100729927,0.119708029,0.234608985,0.278557114,0.279534109,0.354744525,0.514143094,0.3627308818630706,,140.00021261532623,3.5737050999887288,34.407019719535796,0.8144707679748535,5.972863621883319,"Jose Ramirez",13510,608070
2021,"Marcus Semien","TOR",162,724,45,115,102,15,0.09116022,0.201657458,0.273006135,0.275862068,0.265337423,0.334254143,0.538343558,0.367611065589262,,130.94209004165356,2.126882136799395,29.554637578184877,5.0488972663879395,5.956840180339087,"Marcus Semien",12533,543760
2018,"Nolan Arenado","COL",156,673,38,104,110,2,0.108469539,0.18127786,0.26440678,0.314220183,0.296610169,0.373511904,0.561016949,0.3906945415133796,,132.80423666135644,-0.9240726984571666,26.0306348619834,11.111804246902466,5.944763875092378,"Nolan Arenado",9777,571448
2019,"J.T. Realmuto","PHI",145,593,25,92,83,9,0.069139966,0.207419898,0.217472119,0.309045226,0.275092936,0.327702702,0.492565055,0.33972870444847364,,107.35131428082538,5.344548895955086,11.096104819546955,30.964176177978516,5.921425171104333,"J.T. Realmuto",11739,592663
2018,"J.D. Martinez","BOS",150,649,43,111,130,6,0.106317411,0.224961479,0.298769772,0.374677002,0.330404217,0.402157164,0.629173989,0.427484259336346,,170.3847326206702,-1.6600752864032984,52.947993364984065,-17.566149711608887,5.921212984332498,"J.D. Martinez",6184,502110
2019,"Mookie Betts","BOS",150,706,29,135,80,16,0.137393767,0.14305949,0.229480737,0.308823529,0.29480737,0.390934844,0.524288107,0.3803322583436966,,134.63002813658872,3.230177167803049,34.47812667664997,0.7585797309875488,5.903582554041299,"Mookie Betts",13611,605141
2022,"Austin Riley","ATL",159,693,38,90,93,2,0.082251082,0.242424242,0.255284553,0.314769975,0.273170731,0.349206349,0.528455284,0.37660742744889564,,143.55505058023763,-0.8126436909660697,34.25593163647636,-2.2358741760253906,5.865119024571373,"Austin Riley",18360,663586
2018,"Javier Báez","CHC",160,645,34,101,111,21,0.04496124,0.258914728,0.264026403,0.347188264,0.290429042,0.326086956,0.554455445,0.3663847768831553,,131.18705142022094,4.192163603613153,28.751897376504523,8.282521724700928,5.845386336234496,"Javier Baez",12979,595879
2023,"Bobby Witt Jr.","KCR",158,694,30,97,96,49,0.057636887,0.174351585,0.218408736,0.295180722,0.276131045,0.318903318,0.494539781,0.3433004379100193,,114.26390534923259,7.591676039155573,19.45292706166363,14.906749725341797,5.8034860745930885,"Bobby Witt Jr.",25764,677951
2018,"Jose Altuve","HOU",137,599,13,84,61,17,0.091819699,0.131886477,0.134831461,0.352144469,0.3164794,0.38590604,0.451310861,0.3634402544514553,,134.8929489474528,3.9286293112672865,28.91471082017506,6.933213710784912,5.79361105229039,"Jose Altuve",5417,514888
2022,"Julio Rodríguez","SEA",132,560,28,84,75,25,0.071428571,0.258928571,0.225048924,0.345132743,0.283757338,0.344642857,0.508806262,0.366144234113556,,147.51493447290923,3.595086427871138,33.53741038568424,3.8932745456695557,5.789723337206313,"Julio Rodriguez",23697,677594
2023,"Julio Rodríguez","SEA",155,714,32,102,103,37,0.06582633,0.245098039,0.209480123,0.32962138,0.275229357,0.333333333,0.48470948,0.3474612170356815,,127.93797307317917,5.23093086341396,29.13245989107894,4.314005613327026,5.780930850259218,"Julio Rodriguez",23697,677594
2023,"William Contreras","MIL",141,611,17,86,78,6,0.103109656,0.206219312,0.168518519,0.348370927,0.288888888,0.367213114,0.457407407,0.3572947347634717,,124.68813064475664,-1.557612651027739,17.12974403470023,19.751331388950348,5.747800518189202,"William Contreras",20503,661388
2019,"DJ LeMahieu","NYY",145,655,26,109,102,5,0.070229007,0.13740458,0.191029901,0.348979591,0.327242524,0.374617737,0.518272425,0.3747621643433877,,136.0254966079629,-1.3985103890299797,28.76037278550902,6.698444366455078,5.745924549084011,"DJ LeMahieu",9874,518934
2019,"Yasmani Grandal","MIL",153,632,28,79,77,5,0.172468354,0.219936708,0.222222222,0.279202279,0.245614035,0.379746835,0.467836257,0.36083874768680996,,121.20375040254218,-2.963480496779084,14.717055434697553,24.240806877613068,5.740856496293871,"Yasmani Grandal",11368,518735
2019,"Javier Báez","CHC",138,561,29,89,85,11,0.049910873,0.278074866,0.25047081,0.344827586,0.280602636,0.315508021,0.531073446,0.34710139335269996,,112.3413430171423,1.383835113607347,10.5184648462879,29.021342277526855,5.577530285674156,"Javier Baez",12979,595879
2022,"Jeff McNeil","NYM",148,589,9,73,62,4,0.067911714,0.103565365,0.127579738,0.352564102,0.326454033,0.382003395,0.454033771,0.3651558885566231,,140.45996407911096,-0.15166223840788007,27.53605515531681,5.24120020866394,5.568972033393872,"Jeff McNeil",15362,643446
2023,"Francisco Lindor","NYM",160,687,31,108,98,31,0.096069868,0.199417758,0.215946844,0.27664399,0.254152823,0.336244541,0.470099667,0.34553246638865237,,120.70967257682375,3.7402756456285715,21.36605899592184,10.751821517944336,5.5303200707713005,"Francisco Lindor",12916,596019
2019,"Juan Soto","WSN",150,659,34,110,110,12,0.163884673,0.20030349,0.265682657,0.311518324,0.282287822,0.40060698,0.547970479,0.39400750825681335,,142.56490607654976,0.330844072625041,37.33945268956711,-1.504732608795166,5.521117380136864,"Juan Soto",20123,665742
2018,"Anthony Rendon","WSN",136,597,24,88,92,2,0.092127303,0.137353433,0.2268431,0.3225058,0.308128544,0.373534338,0.534971644,0.38285503244480573,,139.62897818536402,0.7364340675994754,29.621730534141157,5.384098768234253,5.485265112159193,"Anthony Rendon",12861,543685
2021,"Aaron Judge","NYY",148,633,39,89,98,6,0.118483412,0.249605055,0.256363636,0.332402234,0.287272727,0.372827804,0.543636363,0.38704453784199033,,149.9826024255484,0.16695159045048058,38.90383097128204,-6.011617124080658,5.472649421229059,"Aaron Judge",15640,592450
2024,"Vladimir Guerrero Jr.","TOR",159,697,30,98,103,2,0.103299856,0.137733142,0.22077922,0.342105263,0.323051948,0.395982783,0.543831168,0.39789022276871394,,165.02279452706466,-5.559219531714916,46.29737776113322,-16.679133415222168,5.458548702783041,"Vladimir Guerrero Jr.",19611,665489
2021,"Nicky Lopez","KCR",151,565,2,78,43,22,0.086725663,0.130973451,0.078470825,0.346698113,0.299798792,0.365280289,0.378269617,0.3286870972372955,,104.47418016492274,5.318134066415951,8.413157721246076,26.655813217163086,5.457342530693427,"Nicky Lopez",19339,670032
2019,"Matt Chapman","OAK",156,670,36,102,91,1,0.108955223,0.219402985,0.25728988,0.270471464,0.24871355,0.341791044,0.50600343,0.3543069247879199,,125.31403693439424,-1.4141207840293646,20.262929790752104,11.672316312789917,5.4564030999985285,"Matt Chapman",16505,656305
2024,"Matt Chapman","SFG",154,647,27,98,78,15,0.098918083,0.244204018,0.215652174,0.293367346,0.246956521,0.327666151,0.462608695,0.34013576694527026,,120.56826390869955,3.7187548503279686,19.632162975069804,11.609312772750854,5.451744502230975,"Matt Chapman",16505,656305
2024,"William Contreras","MIL",155,679,23,99,92,9,0.114874815,0.204712812,0.18487395,0.330275229,0.280672268,0.365243004,0.465546218,0.3587271837346278,,130.742438133437,-2.60093242675066,22.360492092205163,7.644051611423492,5.434053021877569,"William Contreras",20503,661388
2024,"Cal Raleigh","SEA",153,628,34,73,100,6,0.111464968,0.280254777,0.216117216,0.251461988,0.219780219,0.31210191,0.435897435,0.32256641812049425,,117.06993573317554,-2.572802349925041,9.693033183535405,21.839559078216553,5.418703814057507,"Cal Raleigh",21534,663728
2022,"Brandon Nimmo","NYM",151,673,16,102,64,3,0.105497771,0.172362555,0.158620689,0.31707317,0.274137931,0.367164179,0.43275862,0.35271362439909976,,131.9522637759577,2.9207606320269406,27.904823431221057,0.506291389465332,5.413952784486035,"Brandon Nimmo",12927,607043
2023,"Adley Rutschman","BAL",154,687,20,84,80,1,0.133915574,0.147016011,0.158163265,0.302966101,0.277210884,0.374090247,0.435374149,0.35164259393834857,,127.10105906444134,-1.877252931240946,20.43151460636257,10.159488134086132,5.403705540303644,"Adley Rutschman",26288,668939
2022,"Alex Bregman","HOU",155,656,23,93,93,1,0.132621951,0.117378048,0.195255475,0.259825327,0.259124087,0.365853658,0.454379562,0.35776854207497516,,136.79692832325603,-3.4146543061360717,23.748659406197845,6.871729373931885,5.393462017211089,"Alex Bregman",17678,608324
2023,"Corbin Carroll","ARI",155,645,25,116,76,54,0.088372093,0.193798449,0.221238938,0.324582338,0.284955752,0.361502347,0.50619469,0.3702759255996692,,132.12104433132953,12.263861813116819,37.93043148841879,-6.108128905296326,5.358546766264127,"Corbin Carroll",25878,682998
2022,"Tommy Edman","STL",153,630,13,95,57,32,0.073015873,0.176190476,0.135181976,0.308370044,0.265164644,0.324324324,0.40034662,0.3176352491979584,,105.9082942990953,7.15416903514415,11.478799816905642,17.71852684020996,5.341185333948981,"Tommy Edman",19470,669242
2021,"Buster Posey","SFG",113,454,18,68,56,0,0.123348017,0.191629955,0.194936709,0.349315068,0.303797468,0.389867841,0.498734177,0.37888653002231315,,140.81757252662743,-3.2516964457463473,20.339516451056383,17.507739067077637,5.322414934315191,"Buster Posey",9166,457763
2021,"Tyler O'Neill","STL",138,537,34,89,80,15,0.0707635,0.312849162,0.273858922,0.366197183,0.286307053,0.351955307,0.560165975,0.3838341801082178,,142.66600104101735,2.776192464167252,31.94397875126097,2.8631839752197266,5.296783191798841,"Tyler O'Neill",15711,641933
2024,"Jackson Merrill","SDP",156,593,24,77,90,16,0.048903878,0.170320404,0.207581228,0.31797235,0.292418772,0.32597623,0.5,0.351507786788097,,129.9322099362613,3.729309692978859,24.95465480375193,6.497332572937012,5.287766076171051,"Jackson Merrill",29490,701538
2018,"Yasmani Grandal","LAD",140,518,24,65,68,2,0.138996138,0.239382239,0.225,0.277966101,0.24090909,0.349420849,0.46590909,0.35171000454827017,,124.7688957548644,-3.0123762793373317,12.6524660828644,22.712285041809082,5.273198575891708,"Yasmani Grandal",11368,518735
2024,"Yordan Alvarez","HOU",147,635,35,88,86,6,0.108661417,0.149606299,0.259057971,0.316901408,0.307971014,0.392125984,0.567028985,0.40158736975397163,,167.82060649985647,-2.8818122297525406,46.39481809593951,-16.637518882751465,5.259455299893315,"Yordan Alvarez",19556,670541
2021,"Jose Altuve","HOU",146,678,31,117,83,5,0.097345132,0.134218289,0.211314476,0.280412371,0.277870216,0.350073855,0.489184692,0.35684171336694714,,128.39714090450926,1.23048542952165,24.80302464500975,4.342778921127319,5.251553216695647,"Jose Altuve",5417,514888
